reference_x,reference_y
16.43537186611563,13.817841531280449
16.495865125259947,13.781295914792562
16.55830741254116,13.747131301915298
16.622651242743974,13.715328463525786
16.688839431538806,13.685861810732666
16.756793241672934,13.658691622261085
16.826431033090376,13.633776273450378
16.89767091241615,13.61107276089042
16.970428317765084,13.590523557163968
17.044617088361626,13.57206243250948
17.12015090236672,13.555623009996655
17.19690836130136,13.541131518894678
17.274686904686767,13.52849708034507
17.35327252608595,13.51762640279724
17.4324679612051,13.508424652427308
17.51226154398932,13.500779898244986
17.59275719670051,13.494569561353522
17.674059420487268,13.489670875306391
17.75591106863625,13.485952876175414
17.837183446171608,13.48326484462494
17.916619211761358,13.48145314528896
17.993201906106936,13.480362360423912
18.068727543609565,13.479816261726308
18.14681245729503,13.47962515166453
18.23109895544323,13.479599230537298
18.32343480925613,13.479596902950442
18.421162313845738,13.479597598233001
18.52092795935952,13.47959943621454
18.61957382814183,13.479600646384865
18.716349363261216,13.479600807938603
18.812123030503287,13.479600407787611
18.907792834474265,13.479599949404895
19.003974825669705,13.479599778183783
19.100547384307866,13.479599825937235
19.19726973921408,13.479599957675093
19.293914251504876,13.479600045769901
19.390423830183135,13.47960005821317
19.486860549718752,13.479600029807415
19.583288894947493,13.47959999670654
19.67975382367391,13.479599984116476
19.77624704260902,13.479599987387534
19.87275126516025,13.479599996827847
19.969250085102317,13.479600003239147
20.06573917224934,13.479600004193683
20.162222961698838,13.479600002178026
20.25870608388642,13.479599999788263
20.355191817958996,13.479599998862875
20.451679601035014,13.479599999086275
20.548168191993007,13.479599999762618
20.64465640863524,13.479600000229103
20.741143923386595,13.479600000302066
20.837631052995366,13.479600000159092
20.93411812994728,13.479599999986599
21.030605393292017,13.47959999991861
21.12709280503072,13.479599999933816
21.223580276054875,13.479599999982263
21.320067721193144,13.479600000016196
21.416555115723995,13.479600000021753
21.513042482259298,13.479600000011615
21.60952984467237,13.479599999999168
21.706017220380936,13.479599999994175
21.802504606835736,13.479599999995205
21.898991997639115,13.479599999998676
21.995479386655962,13.479600000001142
22.091966772024676,13.479600000001565
22.18845415535874,13.479600000000847
22.284941538372255,13.479599999999952
22.381428922333708,13.479599999999584
22.47791630707332,13.47959999999965
22.574403692131746,13.479599999999898
22.670891077067147,13.479600000000078
22.767378461739604,13.479600000000111
22.863865846264225,13.479600000000062
22.96035323076407,13.479599999999998
23.056840615331463,13.47959999999997
23.1533279999552,13.479599999999973
23.24981538460229,13.479599999999992
23.346302769240936,13.479600000000007
23.442790153860642,13.479600000000012
23.539277538469598,13.479600000000003
23.63576492307664,13.4796
23.7322523076885,13.479599999999996
23.828739692304456,13.4796
23.925227076922113,13.479599999999998
24.02171446153919,13.479600000000001
24.11820184615489,13.4796
24.214689230769814,13.479599999999998
24.311176615384607,13.4796
24.407663999999738,13.4796
24.504151384615163,13.4796
24.60063876923069,13.479599999999998
24.697126153846202,13.479599999999998
24.793613538461617,13.479599999999998
24.89010092307697,13.479599999999998
24.98658830769232,13.479599999999998
25.083075692307663,13.479599999999998
25.179563076923053,13.479599999999998
25.27605046153846,13.4796
25.372537846153865,13.479600000000001
25.469025230769265,13.479600000000001
25.565512615384637,13.479600000000001
25.662,13.479599999999998
